id,name,email,amount,date,category,active,quantity,rating
rec-000470,Kyle Clayton,pierreortega@brady.org,707.61,2025-05-25T17:27:05+05:30,furniture,true,57,0.9
rec-000471,Kristy Donnelly,ericaperkins@scott.net,417.19,2025-02-17T17:27:05+05:30,health,true,96,0.2
rec-000472,Genevieve Daugherty,lilian.davies@washington.info,192.79,2026-05-02T17:27:05+05:30,clothing,true,14,3.3
rec-000473,Nicholas Osinski,fletcherj6@watkins.org,79.29,2025-08-05T17:27:05+05:30,garden,false,49,3.9
rec-000474,Don Owens,burleylarkin@myers.io,12.24,2025-04-16T17:27:05+05:30,toys,true,95,1.1
rec-000475,Alycia Harris,iquigley@farrell.org,999.05,2026-01-06T17:27:05+05:30,sports,true,42,3.0
rec-000476,Addison Lowe,ahunt@stone.com,85.48,2025-12-02T17:27:05+05:30,electronics,true,86,4.4
rec-000477,Benedict Sandoval,beaukling@craig.info,250.42,2025-08-31T17:27:05+05:30,automotive,true,44,3.2
rec-000478,Jeanette Malone,aidenpierce83@thiel.org,288.07,2025-07-03T17:27:05+05:30,food,false,84,0.3
rec-000479,Laurel Wyman,desmondh@fisher.org,991.24,2024-08-30T17:27:05+05:30,electronics,true,29,4.0
rec-000480,Daisha Singleton,gaylord.sparks@considine.net,726.11,2025-02-07T17:27:05+05:30,toys,false,89,1.8
rec-000481,Dixie Lewis,cliffordgray@rice.name,922.73,2024-08-19T17:27:05+05:30,health,true,27,3.9
rec-000482,Alan Love,garret.schwartz@soto.net,892.27,2024-10-15T17:27:05+05:30,health,true,34,5.0
rec-000483,Fannie Purdy,lloyd.glover@reilly.io,168.48,2025-09-19T17:27:05+05:30,food,true,31,4.7
rec-000484,Victoria Cooper,alejandra.holmes@holland.info,973.68,2025-10-26T17:27:05+05:30,sports,true,21,4.1
rec-000485,Harrison Stanton,keanug@monahan.name,684.78,2024-11-25T17:27:05+05:30,books,false,17,1.1
rec-000486,Ericka Hammond,amber.garcia@owen.biz,762.81,2025-08-15T17:27:05+05:30,health,true,18,1.1
rec-000487,Perry Thompson,emiliowillis@walker.io,547.18,2026-03-30T17:27:05+05:30,garden,true,9,2.4
rec-000488,Ardith Hammond,elarkin@mccullough.net,4.82,2024-08-09T17:27:05+05:30,sports,false,72,3.1
rec-000489,Nola Rowe,emmamueller@patterson.io,495.74,2024-10-27T17:27:05+05:30,garden,true,79,1.6
rec-000490,Kole Singleton,estellageorge@abernathy.info,455.10,2024-09-17T17:27:05+05:30,automotive,true,11,3.8
rec-000491,Neal Bergstrom,celine.mason@clark.org,267.62,2026-05-22T17:27:05+05:30,food,false,83,0.2
rec-000492,Baylee Peterson,conradgottlieb@haley.info,589.42,2025-05-11T17:27:05+05:30,sports,false,22,0.7
rec-000493,Albertha Hale,reggie.hart8@wells.com,845.85,2024-06-29T17:27:05+05:30,clothing,true,18,0.1
rec-000494,Valerie Hunter,parkerschiller7@jackson.net,938.28,2025-03-13T17:27:05+05:30,sports,false,58,4.2
rec-000495,Jessica Lowe,victorlynch@muller.net,637.98,2026-06-15T17:27:05+05:30,garden,true,42,0.2
rec-000496,Josh Shelton,brooksw@greene.info,304.31,2025-07-07T17:27:05+05:30,garden,false,27,5.0
rec-000497,Caroline Clark,jaytaylor@thompson.info,164.90,2025-08-31T17:27:05+05:30,books,false,72,4.3
rec-000498,Arnold Christiansen,edmondnichols@freeman.org,967.43,2025-07-23T17:27:05+05:30,clothing,true,32,1.4
rec-000499,Edison Patterson,loganharper@leonard.name,816.51,2025-04-17T17:27:05+05:30,garden,true,69,0.2
rec-000500,Joshua Carr,katherine.lang@nguyen.info,800.52,2024-12-07T17:27:05+05:30,toys,true,61,0.2
